transaction_id,user_id,transaction_date,transaction_year,transaction_month,merchant,category,amount,is_debit,status,state,account_type,acquisition_channel,risk_segment
T008393,U0094,2023-05-14,2023,2023-05,one medical,healthcare,327.95,1,completed,fl,savings,paid_search,low_risk
T008394,U0447,2023-01-05,2023,2023-01,walgreens,healthcare,455.84,1,completed,ga,savings,influencer,low_risk
T008395,U0250,2024-11-12,2024,2024-11,uber,travel,338.04,1,completed,ma,premium,organic,low_risk
T008396,U0145,2023-02-27,2023,2023-02,paypal,transfer,1008.17,1,pending,az,premium,paid_search,low_risk
T008397,U0200,2024-02-26,2024,2024-02,delta airlines,travel,495.94,1,completed,ga,premium,paid_social,medium_risk
T008398,U0438,2023-04-19,2023,2023-04,venmo transfer,income,1320.94,0,completed,ca,premium,paid_search,medium_risk
T008399,U0161,2023-05-01,2023,2023-05,employer direct deposit,income,6696.35,0,completed,fl,savings,referral,medium_risk
T008400,U0434,2024-10-16,2024,2024-10,cvs pharmacy,healthcare,75.12,1,completed,az,premium,paid_social,medium_risk
T008402,U0277,2023-09-09,2023,2023-09,freelance payment,income,3170.78,0,completed,tx,premium,organic,medium_risk
T008403,U0003,2023-12-13,2023,2023-12,one medical,healthcare,71.79,1,completed,ca,checking,organic,medium_risk
T008404,U0100,2023-11-24,2023,2023-11,comcast,utilities,486.63,1,completed,wa,savings,referral,medium_risk
T008405,U0391,2023-03-23,2023,2023-03,zelle,transfer,181.75,1,completed,il,premium,paid_social,low_risk
T008406,U0062,2024-01-18,2024,2024-01,marriott,travel,351.16,1,completed,ca,premium,organic,medium_risk
T008407,U0378,2024-07-04,2024,2024-07,espn+,entertainment,361.15,1,completed,az,savings,paid_social,low_risk
T008408,U0233,2024-07-31,2024,2024-07,zelle,transfer,1865.35,1,completed,az,savings,referral,medium_risk
T008409,U0096,2024-11-20,2024,2024-11,cvs pharmacy,healthcare,173.44,1,completed,wa,premium,paid_social,medium_risk
T008410,U0385,2023-02-20,2023,2023-02,airbnb,travel,403.3,1,completed,ma,savings,paid_social,low_risk
T008411,U0222,2023-01-21,2023,2023-01,walgreens,healthcare,455.32,1,completed,az,premium,referral,medium_risk
T008412,U0392,2024-05-21,2024,2024-05,marriott,travel,230.08,1,completed,ga,savings,paid_social,low_risk
T008414,U0278,2024-11-26,2024,2024-11,zocdoc,healthcare,229.36,1,completed,ga,savings,organic,low_risk
T008416,U0026,2023-05-13,2023,2023-05,cash app,transfer,538.42,1,completed,ga,savings,influencer,medium_risk
T008417,U0258,2023-10-08,2023,2023-10,venmo transfer,income,7394.58,0,completed,il,checking,influencer,low_risk
T008418,U0360,2023-04-16,2023,2023-04,steam,entertainment,282.33,1,completed,ga,premium,influencer,medium_risk
T008419,U0221,2023-01-23,2023,2023-01,venmo,transfer,83.74,1,completed,tx,checking,referral,medium_risk
T008420,U0311,2023-06-27,2023,2023-06,zocdoc,healthcare,307.58,1,completed,ny,checking,paid_search,low_risk
T008421,U0161,2024-01-24,2024,2024-01,netflix,entertainment,318.76,1,completed,fl,savings,referral,medium_risk
T008422,U0300,2023-05-10,2023,2023-05,marriott,travel,212.99,1,completed,ga,premium,paid_social,medium_risk
T008423,U0422,2023-07-04,2023,2023-07,venmo,transfer,582.69,1,completed,ca,savings,paid_search,low_risk
T008424,U0031,2024-10-20,2024,2024-10,chipotle,food & dining,183.14,1,completed,az,checking,referral,medium_risk
T008425,U0169,2024-06-25,2024,2024-06,walmart,shopping,372.2,1,completed,fl,checking,influencer,medium_risk
T008426,U0106,2023-12-25,2023,2023-12,national grid,utilities,480.71,1,completed,az,checking,paid_search,low_risk
T008427,U0048,2023-07-29,2023,2023-07,steam,entertainment,459.72,1,completed,ny,checking,paid_search,low_risk
T008428,U0103,2024-06-10,2024,2024-06,venmo,transfer,1548.9,1,completed,ny,savings,influencer,medium_risk
T008429,U0065,2023-09-03,2023,2023-09,netflix,entertainment,296.28,1,completed,wa,savings,paid_social,low_risk
T008430,U0297,2023-11-27,2023,2023-11,walgreens,healthcare,466.61,1,completed,wa,checking,referral,medium_risk
T008431,U0159,2024-09-26,2024,2024-09,zocdoc,healthcare,12.23,1,completed,tx,checking,referral,medium_risk
T008432,U0067,2024-06-19,2024,2024-06,target,shopping,83.44,1,completed,ny,premium,referral,medium_risk
T008433,U0053,2024-02-07,2024,2024-02,target,shopping,155.67,1,completed,co,checking,paid_search,low_risk
T008434,U0174,2023-09-20,2023,2023-09,walmart,shopping,132.76,1,completed,tx,checking,referral,low_risk
T008435,U0164,2024-10-12,2024,2024-10,amc theatres,entertainment,485.85,1,completed,co,checking,organic,medium_risk
T008436,U0471,2023-01-29,2023,2023-01,chipotle,food & dining,223.09,1,completed,wa,premium,referral,medium_risk
T008437,U0190,2023-05-14,2023,2023-05,doordash,food & dining,193.65,1,completed,tx,savings,paid_search,low_risk
T008438,U0366,2023-07-03,2023,2023-07,cash app,transfer,1864.72,1,completed,ny,premium,paid_search,medium_risk
T008439,U0492,2024-03-13,2024,2024-03,spotify,entertainment,168.69,1,completed,ny,premium,organic,low_risk
T008440,U0307,2024-06-21,2024,2024-06,bank transfer,transfer,124.1,1,completed,il,checking,paid_social,low_risk
T008441,U0373,2024-06-09,2024,2024-06,doordash,food & dining,311.51,1,completed,ga,savings,organic,medium_risk
T008442,U0483,2024-09-10,2024,2024-09,amc theatres,entertainment,462.46,1,completed,ga,savings,influencer,medium_risk
T008443,U0045,2024-12-18,2024,2024-12,at&t,utilities,485.32,1,completed,az,savings,referral,low_risk
T008444,U0059,2024-02-03,2024,2024-02,employer direct deposit,income,4959.99,0,completed,tx,checking,influencer,low_risk
T008445,U0486,2023-10-11,2023,2023-10,zocdoc,healthcare,135.32,1,completed,ga,savings,organic,low_risk
T008446,U0144,2024-01-07,2024,2024-01,espn+,entertainment,227.28,1,completed,tx,premium,influencer,medium_risk
T008447,U0462,2023-06-19,2023,2023-06,marriott,travel,201.09,1,completed,il,savings,organic,low_risk
T008448,U0174,2024-03-05,2024,2024-03,starbucks,food & dining,402.03,1,completed,tx,checking,referral,low_risk
T008449,U0014,2024-08-14,2024,2024-08,t-mobile,utilities,158.2,1,completed,tx,savings,paid_social,low_risk
T008451,U0452,2024-10-20,2024,2024-10,walmart,shopping,167.08,1,completed,wa,checking,influencer,medium_risk
T008452,U0097,2024-10-25,2024,2024-10,netflix,entertainment,224.09,1,pending,ma,premium,paid_social,medium_risk
T008453,U0382,2024-11-12,2024,2024-11,netflix,entertainment,108.16,1,completed,il,savings,paid_search,low_risk
T008454,U0197,2024-01-28,2024,2024-01,zelle,transfer,1762.12,1,completed,az,checking,referral,medium_risk
T008455,U0378,2023-04-08,2023,2023-04,venmo transfer,income,7015.59,0,completed,az,savings,paid_social,low_risk
T008456,U0225,2023-04-26,2023,2023-04,mcdonalds,food & dining,401.71,1,completed,wa,premium,influencer,medium_risk
T008457,U0468,2024-05-25,2024,2024-05,mcdonalds,food & dining,265.12,1,completed,ga,savings,referral,medium_risk
T008458,U0129,2024-11-17,2024,2024-11,t-mobile,utilities,457.79,1,completed,il,checking,paid_search,medium_risk
T008459,U0333,2023-01-06,2023,2023-01,venmo,transfer,715.05,1,completed,fl,checking,referral,low_risk
T008460,U0179,2024-06-09,2024,2024-06,at&t,utilities,448.94,1,completed,fl,premium,referral,low_risk
T008461,U0357,2023-04-08,2023,2023-04,employer direct deposit,income,5298.47,0,completed,fl,premium,referral,low_risk
T008462,U0132,2024-01-28,2024,2024-01,amc theatres,entertainment,493.17,1,completed,fl,premium,organic,medium_risk
T008463,U0371,2024-12-01,2024,2024-12,bank transfer,transfer,352.17,1,completed,ma,premium,paid_search,low_risk
T008464,U0379,2024-11-22,2024,2024-11,zelle,transfer,1688.24,1,completed,ny,premium,paid_search,medium_risk
T008465,U0266,2024-02-09,2024,2024-02,airbnb,travel,455.59,1,completed,ca,savings,paid_search,low_risk
T008466,U0159,2023-07-19,2023,2023-07,zelle,transfer,195.92,1,completed,tx,checking,referral,medium_risk
T008467,U0290,2024-11-15,2024,2024-11,at&t,utilities,131.55,1,completed,az,premium,organic,medium_risk
T008468,U0257,2024-11-03,2024,2024-11,paypal,transfer,72.05,1,completed,fl,premium,referral,medium_risk
T008469,U0259,2023-11-14,2023,2023-11,netflix,entertainment,430.84,1,completed,tx,premium,paid_social,medium_risk
T008470,U0015,2024-08-30,2024,2024-08,cvs pharmacy,healthcare,353.83,1,completed,ny,premium,referral,medium_risk
T008472,U0010,2024-10-10,2024,2024-10,employer direct deposit,income,2838.91,0,completed,ny,premium,paid_social,medium_risk
T008473,U0194,2024-08-11,2024,2024-08,cvs pharmacy,healthcare,474.03,1,completed,fl,premium,paid_social,low_risk
T008474,U0262,2024-04-02,2024,2024-04,lyft,travel,470.74,1,completed,tx,premium,paid_search,low_risk
T008475,U0116,2023-08-23,2023,2023-08,national grid,utilities,333.55,1,completed,wa,checking,paid_social,medium_risk
T008476,U0268,2024-10-24,2024,2024-10,comcast,utilities,223.46,1,completed,il,premium,referral,medium_risk
T008477,U0384,2023-06-09,2023,2023-06,apple store,shopping,176.09,1,completed,co,checking,influencer,low_risk
T008478,U0110,2023-07-16,2023,2023-07,amazon,shopping,46.64,1,completed,ga,savings,organic,medium_risk
T008479,U0215,2023-01-20,2023,2023-01,paypal,transfer,964.19,1,completed,ga,savings,paid_social,low_risk
T008480,U0214,2024-01-18,2024,2024-01,zocdoc,healthcare,208.3,1,pending,il,premium,paid_search,medium_risk
T008481,U0500,2024-02-22,2024,2024-02,apple store,shopping,403.4,1,completed,ny,checking,paid_search,medium_risk
T008482,U0419,2023-04-05,2023,2023-04,employer direct deposit,income,6039.44,0,completed,co,premium,paid_search,low_risk
T008483,U0051,2023-10-06,2023,2023-10,walgreens,healthcare,497.41,1,completed,co,premium,organic,medium_risk
T008484,U0210,2024-02-06,2024,2024-02,mcdonalds,food & dining,327.72,1,completed,ma,premium,referral,medium_risk
T008485,U0419,2023-11-08,2023,2023-11,venmo transfer,income,4230.07,0,completed,co,premium,paid_search,low_risk
T008486,U0096,2024-04-13,2024,2024-04,freelance payment,income,7176.84,0,completed,wa,premium,paid_social,medium_risk
T008487,U0062,2023-11-05,2023,2023-11,cash app,transfer,185.51,1,completed,ca,premium,organic,medium_risk
T008488,U0125,2024-06-16,2024,2024-06,doordash,food & dining,163.56,1,completed,ma,premium,referral,medium_risk
T008489,U0388,2023-09-07,2023,2023-09,airbnb,travel,29.15,1,completed,co,checking,influencer,medium_risk
T008490,U0461,2023-07-10,2023,2023-07,venmo transfer,income,1820.95,0,completed,co,premium,referral,medium_risk
T008491,U0487,2023-04-11,2023,2023-04,doordash,food & dining,419.17,1,pending,co,checking,influencer,medium_risk
T008492,U0300,2024-04-18,2024,2024-04,at&t,utilities,111.42,1,completed,ga,premium,paid_social,medium_risk
T008493,U0355,2023-07-28,2023,2023-07,chipotle,food & dining,388.46,1,completed,az,savings,organic,medium_risk
T008494,U0214,2024-09-02,2024,2024-09,marriott,travel,2.03,1,completed,il,premium,paid_search,medium_risk
T008495,U0195,2023-06-02,2023,2023-06,nike,shopping,290.23,1,completed,co,checking,referral,medium_risk
T008496,U0385,2023-12-27,2023,2023-12,employer direct deposit,income,7073.59,0,completed,ma,savings,paid_social,low_risk
T008497,U0102,2024-02-12,2024,2024-02,doordash,food & dining,62.64,1,completed,fl,premium,paid_search,medium_risk
T008498,U0496,2024-04-15,2024,2024-04,amc theatres,entertainment,30.72,1,completed,ny,checking,influencer,medium_risk
T008499,U0131,2023-05-03,2023,2023-05,cvs pharmacy,healthcare,231.14,1,completed,ca,premium,influencer,medium_risk
T008500,U0283,2024-09-15,2024,2024-09,cash app,transfer,872.87,1,completed,az,checking,paid_search,medium_risk
T008501,U0240,2024-03-29,2024,2024-03,one medical,healthcare,18.08,1,pending,ma,premium,paid_social,low_risk
T008502,U0131,2023-02-19,2023,2023-02,venmo transfer,income,4846.53,0,completed,ca,premium,influencer,medium_risk
T008503,U0480,2023-06-02,2023,2023-06,employer direct deposit,income,2047.02,0,completed,co,checking,paid_search,medium_risk
T008504,U0185,2024-06-09,2024,2024-06,netflix,entertainment,335.43,1,completed,ny,checking,influencer,medium_risk
T008505,U0317,2024-04-08,2024,2024-04,one medical,healthcare,425.06,1,completed,ny,premium,organic,low_risk
T008506,U0118,2023-08-10,2023,2023-08,uber,travel,228.72,1,completed,tx,premium,referral,medium_risk
T008507,U0304,2024-12-04,2024,2024-12,venmo transfer,income,4015.64,0,completed,tx,premium,paid_search,medium_risk
T008508,U0452,2023-07-11,2023,2023-07,cigna,healthcare,469.53,1,completed,wa,checking,influencer,medium_risk
T008509,U0468,2024-03-26,2024,2024-03,uber eats,food & dining,34.27,1,completed,ga,savings,referral,medium_risk
T008510,U0496,2024-08-27,2024,2024-08,zelle,transfer,1976.22,1,completed,ny,checking,influencer,medium_risk
T008511,U0460,2024-01-29,2024,2024-01,spotify,entertainment,227.26,1,completed,ca,premium,referral,low_risk
T008512,U0352,2023-12-02,2023,2023-12,amazon,shopping,192.17,1,completed,ca,savings,referral,medium_risk
T008513,U0195,2023-01-19,2023,2023-01,walmart,shopping,268.78,1,pending,co,checking,referral,medium_risk
T008514,U0246,2024-02-20,2024,2024-02,uber,travel,155.68,1,completed,tx,checking,organic,medium_risk
T008515,U0352,2024-04-05,2024,2024-04,target,shopping,41.71,1,completed,ca,savings,referral,medium_risk
T008516,U0340,2023-10-13,2023,2023-10,uber eats,food & dining,335.71,1,completed,fl,savings,influencer,medium_risk
T008517,U0070,2024-01-18,2024,2024-01,netflix,entertainment,453.35,1,completed,ga,checking,influencer,low_risk
T008518,U0334,2024-07-05,2024,2024-07,amc theatres,entertainment,44.72,1,completed,ny,premium,influencer,low_risk
T008519,U0234,2023-04-19,2023,2023-04,walmart,shopping,257.3,1,completed,ca,savings,paid_search,low_risk
T008520,U0021,2024-08-17,2024,2024-08,amc theatres,entertainment,402.06,1,completed,fl,premium,influencer,medium_risk
T008521,U0351,2023-02-19,2023,2023-02,bank transfer,transfer,621.65,1,completed,co,savings,influencer,low_risk
T008522,U0466,2023-09-26,2023,2023-09,cigna,healthcare,31.87,1,completed,ca,checking,paid_social,low_risk
T008523,U0434,2023-04-11,2023,2023-04,walmart,shopping,303.21,1,completed,az,premium,paid_social,medium_risk
T008524,U0230,2024-05-21,2024,2024-05,walgreens,healthcare,280.74,1,completed,ma,savings,organic,high_risk
T008525,U0415,2024-12-03,2024,2024-12,apple store,shopping,81.95,1,completed,ga,checking,paid_social,medium_risk
T008527,U0475,2024-06-19,2024,2024-06,doordash,food & dining,38.16,1,pending,il,savings,influencer,medium_risk
T008528,U0416,2023-03-24,2023,2023-03,zocdoc,healthcare,215.59,1,completed,wa,savings,referral,low_risk
T008529,U0026,2023-04-16,2023,2023-04,employer direct deposit,income,4338.35,0,completed,ga,savings,influencer,medium_risk
T008530,U0414,2023-10-12,2023,2023-10,marriott,travel,83.27,1,completed,il,savings,referral,medium_risk
T008531,U0294,2024-07-24,2024,2024-07,venmo,transfer,1938.76,1,completed,il,savings,organic,medium_risk
T008532,U0064,2023-06-07,2023,2023-06,t-mobile,utilities,141.51,1,completed,il,checking,paid_social,low_risk
T008533,U0314,2024-10-25,2024,2024-10,cigna,healthcare,240.85,1,completed,co,savings,paid_social,low_risk
T008534,U0329,2023-06-30,2023,2023-06,national grid,utilities,143.87,1,completed,wa,premium,paid_search,medium_risk
T008535,U0379,2023-07-22,2023,2023-07,netflix,entertainment,43.59,1,completed,ny,premium,paid_search,medium_risk
T008536,U0345,2024-04-03,2024,2024-04,employer direct deposit,income,3432.84,0,completed,wa,savings,influencer,high_risk
T008537,U0296,2023-06-05,2023,2023-06,employer direct deposit,income,5803.82,0,completed,fl,savings,influencer,medium_risk
T008538,U0023,2023-09-28,2023,2023-09,cash app,transfer,1297.63,1,completed,ga,savings,organic,medium_risk
T008539,U0141,2023-12-21,2023,2023-12,cigna,healthcare,432.19,1,pending,ga,savings,paid_social,medium_risk
T008540,U0079,2023-03-19,2023,2023-03,uber,travel,300.34,1,completed,ga,checking,paid_search,medium_risk
T008541,U0260,2024-02-18,2024,2024-02,mcdonalds,food & dining,117.74,1,completed,ca,checking,organic,medium_risk
T008542,U0326,2024-03-29,2024,2024-03,airbnb,travel,459.83,1,completed,az,checking,paid_social,low_risk
T008543,U0050,2024-06-28,2024,2024-06,venmo,transfer,668.2,1,completed,ma,checking,paid_social,medium_risk
T008544,U0079,2024-06-02,2024,2024-06,lyft,travel,87.81,1,completed,ga,checking,paid_search,medium_risk
T008545,U0059,2023-09-28,2023,2023-09,con edison,utilities,100.86,1,completed,tx,checking,influencer,low_risk
T008546,U0150,2023-09-04,2023,2023-09,delta airlines,travel,262.25,1,completed,il,savings,influencer,low_risk
T008547,U0319,2024-10-25,2024,2024-10,walmart,shopping,429.13,1,completed,co,premium,referral,medium_risk
T008548,U0298,2024-11-19,2024,2024-11,cvs pharmacy,healthcare,482.88,1,completed,il,checking,organic,low_risk
T008549,U0425,2024-09-29,2024,2024-09,target,shopping,273.74,1,completed,il,checking,paid_search,medium_risk
T008550,U0408,2023-06-10,2023,2023-06,at&t,utilities,453.02,1,completed,ny,checking,influencer,medium_risk
T008551,U0008,2024-05-31,2024,2024-05,comcast,utilities,379.53,1,completed,il,savings,influencer,low_risk
T008552,U0450,2024-04-18,2024,2024-04,netflix,entertainment,161.17,1,completed,wa,premium,referral,low_risk
T008553,U0455,2024-11-28,2024,2024-11,at&t,utilities,490.36,1,completed,fl,checking,influencer,medium_risk
T008554,U0088,2023-09-15,2023,2023-09,walgreens,healthcare,349.94,1,completed,ny,savings,paid_social,medium_risk
T008555,U0281,2023-12-24,2023,2023-12,espn+,entertainment,399.24,1,completed,tx,premium,paid_search,low_risk
T008556,U0238,2024-03-23,2024,2024-03,freelance payment,income,2160.46,0,completed,co,savings,paid_social,medium_risk
T008557,U0257,2024-01-18,2024,2024-01,spotify,entertainment,11.46,1,completed,fl,premium,referral,medium_risk
T008558,U0428,2023-11-30,2023,2023-11,zocdoc,healthcare,360.77,1,completed,az,checking,referral,medium_risk
T008559,U0495,2023-06-24,2023,2023-06,cigna,healthcare,307.32,1,completed,ma,checking,influencer,medium_risk
T008560,U0110,2023-06-13,2023,2023-06,bank transfer,transfer,1048.4,1,completed,ga,savings,organic,medium_risk
T008561,U0120,2024-03-27,2024,2024-03,t-mobile,utilities,374.75,1,completed,ma,savings,influencer,medium_risk
T008562,U0495,2024-03-14,2024,2024-03,venmo,transfer,1755.77,1,completed,ma,checking,influencer,medium_risk
T008563,U0179,2024-04-19,2024,2024-04,t-mobile,utilities,362.53,1,completed,fl,premium,referral,low_risk
T008564,U0195,2023-12-27,2023,2023-12,chipotle,food & dining,270.17,1,completed,co,checking,referral,medium_risk
T008565,U0352,2023-05-28,2023,2023-05,lyft,travel,378.35,1,pending,ca,savings,referral,medium_risk
T008566,U0207,2024-04-16,2024,2024-04,nike,shopping,187.89,1,completed,ma,savings,paid_social,medium_risk
T008567,U0048,2023-07-22,2023,2023-07,walmart,shopping,425.36,1,completed,ny,checking,paid_search,low_risk
T008568,U0255,2023-08-09,2023,2023-08,venmo,transfer,1674.38,1,completed,az,checking,organic,low_risk
T008569,U0163,2024-05-03,2024,2024-05,one medical,healthcare,462.59,1,completed,ca,premium,paid_social,medium_risk
T008571,U0340,2024-06-21,2024,2024-06,venmo,transfer,81.43,1,completed,fl,savings,influencer,medium_risk
T008572,U0393,2024-06-02,2024,2024-06,at&t,utilities,93.79,1,pending,tx,savings,influencer,medium_risk
T008573,U0039,2024-12-22,2024,2024-12,target,shopping,76.72,1,completed,il,savings,influencer,low_risk
T008574,U0314,2024-02-04,2024,2024-02,espn+,entertainment,400.92,1,completed,co,savings,paid_social,low_risk
T008575,U0460,2024-10-22,2024,2024-10,at&t,utilities,244.39,1,completed,ca,premium,referral,low_risk
T008576,U0217,2023-12-07,2023,2023-12,zocdoc,healthcare,58.66,1,completed,wa,checking,organic,low_risk
T008577,U0188,2023-06-23,2023,2023-06,employer direct deposit,income,2072.34,0,completed,az,savings,paid_search,low_risk
T008578,U0334,2024-02-22,2024,2024-02,steam,entertainment,415.9,1,completed,ny,premium,influencer,low_risk
T008579,U0133,2024-08-02,2024,2024-08,marriott,travel,344.23,1,completed,ca,checking,referral,medium_risk
T008580,U0115,2023-02-28,2023,2023-02,espn+,entertainment,224.89,1,completed,ga,savings,referral,medium_risk
T008581,U0125,2024-03-18,2024,2024-03,employer direct deposit,income,4992.11,0,completed,ma,premium,referral,medium_risk
T008582,U0084,2024-09-05,2024,2024-09,espn+,entertainment,132.97,1,completed,ma,premium,referral,medium_risk
T008583,U0370,2024-06-25,2024,2024-06,venmo transfer,income,2397.77,0,completed,il,savings,organic,low_risk
T008584,U0076,2024-01-26,2024,2024-01,delta airlines,travel,74.56,1,completed,tx,premium,paid_search,medium_risk
T008585,U0080,2023-11-10,2023,2023-11,employer direct deposit,income,5858.12,0,completed,il,checking,paid_social,medium_risk
T008586,U0280,2023-04-19,2023,2023-04,national grid,utilities,375.6,1,completed,wa,savings,organic,medium_risk
T008587,U0057,2024-01-04,2024,2024-01,netflix,entertainment,189.55,1,completed,az,premium,influencer,medium_risk
T008588,U0386,2023-11-20,2023,2023-11,employer direct deposit,income,5385.84,0,completed,ca,premium,referral,low_risk
T008589,U0073,2023-11-04,2023,2023-11,venmo transfer,income,1513.23,0,completed,il,checking,paid_social,medium_risk
T008590,U0352,2024-06-25,2024,2024-06,marriott,travel,274.06,1,completed,ca,savings,referral,medium_risk
T008591,U0074,2024-06-10,2024,2024-06,uber eats,food & dining,380.33,1,completed,ca,checking,paid_search,medium_risk
T008592,U0221,2024-06-21,2024,2024-06,employer direct deposit,income,1480.13,0,completed,tx,checking,referral,medium_risk
T008593,U0062,2023-04-12,2023,2023-04,doordash,food & dining,142.61,1,completed,ca,premium,organic,medium_risk
T008595,U0366,2024-10-27,2024,2024-10,uber eats,food & dining,168.18,1,completed,ny,premium,paid_search,medium_risk
T008596,U0011,2023-10-06,2023,2023-10,zocdoc,healthcare,106.29,1,completed,il,premium,referral,medium_risk
T008597,U0018,2023-07-23,2023,2023-07,delta airlines,travel,88.55,1,completed,fl,checking,paid_social,medium_risk
T008598,U0367,2024-03-02,2024,2024-03,cash app,transfer,440.58,1,completed,ca,checking,organic,low_risk
T008599,U0015,2024-08-24,2024,2024-08,netflix,entertainment,39.81,1,pending,ny,premium,referral,medium_risk
T008600,U0490,2023-08-27,2023,2023-08,chipotle,food & dining,257.21,1,completed,ca,savings,paid_social,low_risk
T008601,U0342,2024-08-28,2024,2024-08,netflix,entertainment,491.72,1,completed,fl,premium,referral,medium_risk
T008602,U0101,2024-01-20,2024,2024-01,zelle,transfer,1034.98,1,completed,az,premium,paid_social,medium_risk
T008603,U0091,2024-07-22,2024,2024-07,delta airlines,travel,62.52,1,completed,ma,savings,paid_social,medium_risk
T008604,U0268,2024-06-22,2024,2024-06,starbucks,food & dining,424.42,1,completed,il,premium,referral,medium_risk
T008605,U0163,2024-09-04,2024,2024-09,paypal,transfer,201.16,1,pending,ca,premium,paid_social,medium_risk
T008606,U0073,2023-05-06,2023,2023-05,netflix,entertainment,81.43,1,completed,il,checking,paid_social,medium_risk
T008607,U0329,2024-02-01,2024,2024-02,zelle,transfer,34.59,1,completed,wa,premium,paid_search,medium_risk
T008608,U0096,2023-05-17,2023,2023-05,netflix,entertainment,37.94,1,completed,wa,premium,paid_social,medium_risk
T008609,U0039,2023-11-12,2023,2023-11,venmo,transfer,371.91,1,completed,il,savings,influencer,low_risk
T008610,U0404,2023-11-19,2023,2023-11,lyft,travel,263.89,1,completed,wa,checking,paid_social,medium_risk
T008611,U0414,2023-11-22,2023,2023-11,apple store,shopping,306.29,1,completed,il,savings,referral,medium_risk
T008612,U0388,2023-01-25,2023,2023-01,employer direct deposit,income,6999.25,0,completed,co,checking,influencer,medium_risk
T008613,U0180,2024-04-09,2024,2024-04,at&t,utilities,85.4,1,completed,ny,checking,referral,low_risk
T008614,U0117,2024-08-11,2024,2024-08,amazon,shopping,173.37,1,completed,ny,checking,referral,low_risk
T008615,U0126,2023-03-13,2023,2023-03,starbucks,food & dining,230.92,1,completed,az,premium,organic,medium_risk
T008616,U0185,2023-03-07,2023,2023-03,uber,travel,114.3,1,completed,ny,checking,influencer,medium_risk
T008617,U0177,2023-07-19,2023,2023-07,airbnb,travel,272.52,1,completed,co,checking,referral,medium_risk
T008618,U0030,2023-02-02,2023,2023-02,amc theatres,entertainment,89.96,1,completed,ga,checking,paid_social,medium_risk
T008619,U0378,2023-11-16,2023,2023-11,apple store,shopping,4.43,1,completed,az,savings,paid_social,low_risk
T008620,U0017,2024-09-22,2024,2024-09,one medical,healthcare,194.98,1,completed,ga,checking,paid_social,low_risk
T008621,U0069,2023-02-06,2023,2023-02,amc theatres,entertainment,467.96,1,completed,co,premium,paid_social,medium_risk
T008622,U0038,2023-02-07,2023,2023-02,paypal,transfer,1272.88,1,completed,ga,premium,referral,low_risk
T008623,U0218,2024-07-18,2024,2024-07,uber eats,food & dining,5.59,1,completed,ny,savings,referral,medium_risk
T008624,U0355,2023-08-23,2023,2023-08,steam,entertainment,122.01,1,completed,az,savings,organic,medium_risk
T008625,U0136,2024-02-16,2024,2024-02,starbucks,food & dining,355.71,1,completed,il,checking,influencer,low_risk
T008626,U0164,2023-02-06,2023,2023-02,comcast,utilities,157.53,1,completed,co,checking,organic,medium_risk
T008627,U0206,2023-05-03,2023,2023-05,one medical,healthcare,243.7,1,completed,ga,savings,paid_social,low_risk
T008628,U0500,2023-12-13,2023,2023-12,comcast,utilities,52.05,1,completed,ny,checking,paid_search,medium_risk
T008629,U0300,2024-08-28,2024,2024-08,delta airlines,travel,199.11,1,completed,ga,premium,paid_social,medium_risk
T008630,U0013,2023-01-01,2023,2023-01,uber,travel,239.92,1,completed,ma,savings,paid_search,medium_risk
T008631,U0463,2024-08-03,2024,2024-08,steam,entertainment,316.62,1,completed,az,checking,influencer,low_risk
T008632,U0182,2023-08-31,2023,2023-08,at&t,utilities,282.61,1,completed,wa,premium,paid_search,medium_risk
T008633,U0448,2024-11-07,2024,2024-11,employer direct deposit,income,7862.11,0,pending,wa,premium,paid_search,medium_risk
T008634,U0222,2023-10-12,2023,2023-10,national grid,utilities,101.91,1,completed,az,premium,referral,medium_risk
T008635,U0133,2023-01-20,2023,2023-01,t-mobile,utilities,351.88,1,completed,ca,checking,referral,medium_risk
T008636,U0370,2024-02-06,2024,2024-02,cvs pharmacy,healthcare,72.52,1,completed,il,savings,organic,low_risk
T008637,U0050,2023-04-05,2023,2023-04,comcast,utilities,357.26,1,completed,ma,checking,paid_social,medium_risk
T008638,U0265,2023-10-02,2023,2023-10,netflix,entertainment,196.88,1,completed,ga,savings,paid_search,low_risk
T008639,U0010,2024-08-14,2024,2024-08,mcdonalds,food & dining,129.33,1,completed,ny,premium,paid_social,medium_risk
T008640,U0276,2024-06-07,2024,2024-06,con edison,utilities,358.87,1,completed,ny,savings,organic,low_risk
T008641,U0437,2023-10-22,2023,2023-10,one medical,healthcare,322.13,1,completed,ma,premium,paid_social,low_risk
T008642,U0328,2023-01-22,2023,2023-01,apple store,shopping,71.94,1,completed,ma,checking,influencer,medium_risk
T008643,U0489,2023-12-23,2023,2023-12,nike,shopping,54.37,1,completed,ca,premium,paid_search,low_risk
T008644,U0290,2023-01-17,2023,2023-01,doordash,food & dining,421.85,1,completed,az,premium,organic,medium_risk
T008645,U0243,2023-02-03,2023,2023-02,zelle,transfer,923.75,1,completed,ny,premium,referral,low_risk
T008646,U0355,2024-04-17,2024,2024-04,lyft,travel,237.63,1,completed,az,savings,organic,medium_risk
