transaction_id,user_id,date,merchant,category,amount,is_debit,status
T008540,U0079,2023-03-19,Uber,Travel,300.34,1,completed
T008541,U0260,2024-02-18,McDonalds,Food & Dining,117.74,1,completed
T008542,U0326,2024-03-29,Airbnb,Travel,459.83,1,completed
T008543,U0050,2024-06-28,Venmo,Transfer,668.2,1,completed
T008544,U0079,2024-06-02,Lyft,Travel,87.81,1,completed
T008545,U0059,2023-09-28,Con Edison,Utilities,100.86,1,completed
T008546,U0150,2023-09-04,Delta Airlines,Travel,262.25,1,completed
T008547,U0319,2024-10-25,Walmart,Shopping,429.13,1,completed
T008548,U0298,2024-11-19,CVS Pharmacy,Healthcare,482.88,1,completed
T008549,U0425,2024-09-29,Target,Shopping,273.74,1,completed
T008550,U0408,2023-06-10,AT&T,Utilities,453.02,1,completed
T008551,U0008,2024-05-31,Comcast,Utilities,379.53,1,completed
T008552,U0450,2024-04-18,Netflix,Entertainment,161.17,1,completed
T008553,U0455,2024-11-28,AT&T,Utilities,490.36,1,completed
T008554,U0088,2023-09-15,Walgreens,Healthcare,349.94,1,completed
T008555,U0281,2023-12-24,ESPN+,Entertainment,399.24,1,completed
T008556,U0238,2024-03-23,Freelance Payment,Income,2160.46,0,completed
T008557,U0257,2024-01-18,Spotify,Entertainment,11.46,1,completed
T008558,U0428,2023-11-30,ZocDoc,Healthcare,360.77,1,completed
T008559,U0495,2023-06-24,Cigna,Healthcare,307.32,1,completed
T008560,U0110,2023-06-13,Bank Transfer,Transfer,1048.4,1,completed
T008561,U0120,2024-03-27,T-Mobile,Utilities,374.75,1,completed
T008562,U0495,2024-03-14,Venmo,Transfer,1755.77,1,completed
T008563,U0179,2024-04-19,T-Mobile,Utilities,362.53,1,completed
T008564,U0195,2023-12-27,Chipotle,Food & Dining,270.17,1,completed
T008565,U0352,2023-05-28,Lyft,Travel,378.35,1,pending
T008566,U0207,2024-04-16,Nike,Shopping,187.89,1,completed
T008567,U0048,2023-07-22,Walmart,Shopping,425.36,1,completed
T008568,U0255,2023-08-09,Venmo,Transfer,1674.38,1,completed
T008569,U0163,2024-05-03,One Medical,Healthcare,462.59,1,completed
T008570,U0492,2024-05-14,Employer Direct Deposit,Income,1628.25,0,failed
T008571,U0340,2024-06-21,Venmo,Transfer,81.43,1,completed
T008572,U0393,2024-06-02,AT&T,Utilities,93.79,1,pending
T008573,U0039,2024-12-22,Target,Shopping,76.72,1,completed
T008574,U0314,2024-02-04,ESPN+,Entertainment,400.92,1,completed
T008575,U0460,2024-10-22,AT&T,Utilities,244.39,1,completed
T008576,U0217,2023-12-07,ZocDoc,Healthcare,58.66,1,completed
T008577,U0188,2023-06-23,Employer Direct Deposit,Income,2072.34,0,completed
T008578,U0334,2024-02-22,Steam,Entertainment,415.9,1,completed
T008579,U0133,2024-08-02,Marriott,Travel,344.23,1,completed
T008580,U0115,2023-02-28,ESPN+,Entertainment,224.89,1,completed
T008581,U0125,2024-03-18,Employer Direct Deposit,Income,4992.11,0,completed
T008582,U0084,2024-09-05,ESPN+,Entertainment,132.97,1,completed
T008583,U0370,2024-06-25,Venmo Transfer,Income,2397.77,0,completed
T008584,U0076,2024-01-26,Delta Airlines,Travel,74.56,1,completed
T008585,U0080,2023-11-10,Employer Direct Deposit,Income,5858.12,0,completed
T008586,U0280,2023-04-19,National Grid,Utilities,375.6,1,completed
T008587,U0057,2024-01-04,Netflix,Entertainment,189.55,1,completed
T008588,U0386,2023-11-20,Employer Direct Deposit,Income,5385.84,0,completed
T008589,U0073,2023-11-04,Venmo Transfer,Income,1513.23,0,completed
T008590,U0352,2024-06-25,Marriott,Travel,274.06,1,completed
T008591,U0074,2024-06-10,Uber Eats,Food & Dining,380.33,1,completed
T008592,U0221,2024-06-21,Employer Direct Deposit,Income,1480.13,0,completed
T008593,U0062,2023-04-12,DoorDash,Food & Dining,142.61,1,completed
T008594,U0257,2023-01-27,AMC Theatres,Entertainment,123.75,1,failed
T008595,U0366,2024-10-27,Uber Eats,Food & Dining,168.18,1,completed
T008596,U0011,2023-10-06,ZocDoc,Healthcare,106.29,1,completed
T008597,U0018,2023-07-23,Delta Airlines,Travel,88.55,1,completed
T008598,U0367,2024-03-02,Cash App,Transfer,440.58,1,completed
T008599,U0015,2024-08-24,Netflix,Entertainment,39.81,1,pending
T008600,U0490,2023-08-27,Chipotle,Food & Dining,257.21,1,completed
T008601,U0342,2024-08-28,Netflix,Entertainment,491.72,1,completed
T008602,U0101,2024-01-20,Zelle,Transfer,1034.98,1,completed
T008603,U0091,2024-07-22,Delta Airlines,Travel,62.52,1,completed
T008604,U0268,2024-06-22,Starbucks,Food & Dining,424.42,1,completed
T008605,U0163,2024-09-04,PayPal,Transfer,201.16,1,pending
T008606,U0073,2023-05-06,Netflix,Entertainment,81.43,1,completed
T008607,U0329,2024-02-01,Zelle,Transfer,34.59,1,completed
T008608,U0096,2023-05-17,Netflix,Entertainment,37.94,1,completed
T008609,U0039,2023-11-12,Venmo,Transfer,371.91,1,completed
T008610,U0404,2023-11-19,Lyft,Travel,263.89,1,completed
T008611,U0414,2023-11-22,Apple Store,Shopping,306.29,1,completed
T008612,U0388,2023-01-25,Employer Direct Deposit,Income,6999.25,0,completed
T008613,U0180,2024-04-09,AT&T,Utilities,85.4,1,completed
T008614,U0117,2024-08-11,Amazon,Shopping,173.37,1,completed
T008615,U0126,2023-03-13,Starbucks,Food & Dining,230.92,1,completed
T008616,U0185,2023-03-07,Uber,Travel,114.3,1,completed
T008617,U0177,2023-07-19,Airbnb,Travel,272.52,1,completed
T008618,U0030,2023-02-02,AMC Theatres,Entertainment,89.96,1,completed
T008619,U0378,2023-11-16,Apple Store,Shopping,4.43,1,completed
T008620,U0017,2024-09-22,One Medical,Healthcare,194.98,1,completed
T008621,U0069,2023-02-06,AMC Theatres,Entertainment,467.96,1,completed
T008622,U0038,2023-02-07,PayPal,Transfer,1272.88,1,completed
T008623,U0218,2024-07-18,Uber Eats,Food & Dining,5.59,1,completed
T008624,U0355,2023-08-23,Steam,Entertainment,122.01,1,completed
T008625,U0136,2024-02-16,Starbucks,Food & Dining,355.71,1,completed
T008626,U0164,2023-02-06,Comcast,Utilities,157.53,1,completed
T008627,U0206,2023-05-03,One Medical,Healthcare,243.7,1,completed
T008628,U0500,2023-12-13,Comcast,Utilities,52.05,1,completed
T008629,U0300,2024-08-28,Delta Airlines,Travel,199.11,1,completed
T008630,U0013,2023-01-01,Uber,Travel,239.92,1,completed
T008631,U0463,2024-08-03,Steam,Entertainment,316.62,1,completed
T008632,U0182,2023-08-31,AT&T,Utilities,282.61,1,completed
T008633,U0448,2024-11-07,Employer Direct Deposit,Income,7862.11,0,pending
T008634,U0222,2023-10-12,National Grid,Utilities,101.91,1,completed
T008635,U0133,2023-01-20,T-Mobile,Utilities,351.88,1,completed
T008636,U0370,2024-02-06,CVS Pharmacy,Healthcare,72.52,1,completed
T008637,U0050,2023-04-05,Comcast,Utilities,357.26,1,completed
T008638,U0265,2023-10-02,Netflix,Entertainment,196.88,1,completed
T008639,U0010,2024-08-14,McDonalds,Food & Dining,129.33,1,completed
T008640,U0276,2024-06-07,Con Edison,Utilities,358.87,1,completed
T008641,U0437,2023-10-22,One Medical,Healthcare,322.13,1,completed
T008642,U0328,2023-01-22,Apple Store,Shopping,71.94,1,completed
T008643,U0489,2023-12-23,Nike,Shopping,54.37,1,completed
T008644,U0290,2023-01-17,DoorDash,Food & Dining,421.85,1,completed
T008645,U0243,2023-02-03,Zelle,Transfer,923.75,1,completed
T008646,U0355,2024-04-17,Lyft,Travel,237.63,1,completed
T008647,U0372,2024-02-15,Chipotle,Food & Dining,48.88,1,completed
T008648,U0346,2024-11-20,Airbnb,Travel,319.41,1,completed
T008649,U0074,2024-09-10,Walgreens,Healthcare,337.59,1,completed
T008650,U0001,2023-01-11,PayPal,Transfer,301.52,1,completed
T008651,U0343,2023-01-31,Venmo,Transfer,1660.24,1,completed
T008652,U0077,2023-10-19,AT&T,Utilities,244.97,1,completed
T008653,U0459,2023-10-26,Walmart,Shopping,393.03,1,completed
T008654,U0236,2024-12-03,Venmo,Transfer,1815.62,1,pending
T008655,U0220,2023-08-12,ZocDoc,Healthcare,34.08,1,completed
T008656,U0243,2023-01-16,Con Edison,Utilities,478.68,1,pending
T008657,U0313,2024-10-05,McDonalds,Food & Dining,309.37,1,completed
T008658,U0154,2024-08-19,Venmo Transfer,Income,3450.64,0,completed
T008659,U0136,2023-09-18,National Grid,Utilities,69.35,1,completed
T008660,U0278,2023-09-18,Marriott,Travel,103.16,1,completed
T008661,U0138,2023-01-26,Uber Eats,Food & Dining,283.62,1,pending
T008662,U0179,2023-02-28,ZocDoc,Healthcare,323.2,1,completed
T008663,U0402,2023-11-01,Venmo Transfer,Income,4093.67,0,completed
T008664,U0127,2023-01-07,AMC Theatres,Entertainment,220.97,1,completed
T008665,U0119,2023-01-14,DoorDash,Food & Dining,85.37,1,completed
T008666,U0182,2023-07-27,Con Edison,Utilities,331.05,1,completed
T008667,U0291,2024-04-05,CVS Pharmacy,Healthcare,211.79,1,failed
T008668,U0275,2023-12-21,Uber Eats,Food & Dining,150.99,1,completed
T008669,U0361,2024-11-26,Con Edison,Utilities,17.73,1,completed
T008670,U0118,2023-02-07,Bank Transfer,Transfer,714.97,1,completed
T008671,U0255,2023-04-27,Marriott,Travel,223.91,1,completed
T008672,U0427,2024-02-20,ESPN+,Entertainment,309.98,1,pending
T008673,U0116,2023-06-17,Uber Eats,Food & Dining,401.07,1,completed
T008674,U0224,2023-04-22,National Grid,Utilities,70.04,1,completed
T008675,U0087,2024-01-31,Freelance Payment,Income,2944.43,0,completed
T008676,U0330,2023-09-23,Cash App,Transfer,937.8,1,completed
T008677,U0420,2023-12-05,Employer Direct Deposit,Income,7292.73,0,completed
T008678,U0474,2024-11-27,Comcast,Utilities,40.72,1,completed
T008679,U0342,2024-08-10,Walgreens,Healthcare,291.01,1,completed
T008680,U0286,2024-08-17,Venmo,Transfer,1166.32,1,completed
T008681,U0227,2023-01-09,Employer Direct Deposit,Income,2009.78,0,completed
T008682,U0477,2023-09-14,Comcast,Utilities,120.73,1,completed
T008683,U0370,2024-11-30,Uber,Travel,168.11,1,completed
T008684,U0259,2024-02-24,Marriott,Travel,170.0,1,completed
T008685,U0082,2024-06-25,Apple Store,Shopping,19.59,1,completed
T008686,U0256,2023-02-13,ESPN+,Entertainment,425.4,1,completed
T008687,U0386,2024-05-15,DoorDash,Food & Dining,111.22,1,completed
T008688,U0175,2023-08-21,Netflix,Entertainment,281.88,1,completed
T008689,U0038,2024-03-17,Starbucks,Food & Dining,319.4,1,completed
T008690,U0259,2023-05-26,Venmo Transfer,Income,5872.37,0,completed
T008691,U0482,2023-12-03,Amazon,Shopping,8.33,1,completed
T008692,U0049,2024-04-14,Apple Store,Shopping,19.43,1,completed
T008693,U0351,2023-11-10,Zelle,Transfer,709.73,1,completed
T008694,U0228,2024-08-28,DoorDash,Food & Dining,471.96,1,failed
T008695,U0209,2024-06-06,Walgreens,Healthcare,228.39,1,completed
T008696,U0015,2024-10-20,ESPN+,Entertainment,153.98,1,completed
T008697,U0230,2024-02-28,Con Edison,Utilities,248.68,1,completed
T008698,U0290,2023-06-17,Bank Transfer,Transfer,1135.13,1,completed
T008699,U0445,2023-06-18,Employer Direct Deposit,Income,6011.98,0,completed
T008700,U0196,2024-05-15,Walgreens,Healthcare,378.51,1,completed
T008701,U0096,2024-11-13,Apple Store,Shopping,494.17,1,completed
T008702,U0252,2024-11-30,Freelance Payment,Income,6640.29,0,completed
T008703,U0413,2024-12-02,CVS Pharmacy,Healthcare,118.32,1,completed
T008704,U0069,2024-06-14,Cash App,Transfer,1310.72,1,completed
T008705,U0422,2024-12-12,Cash App,Transfer,1103.67,1,completed
T008706,U0045,2023-12-29,Employer Direct Deposit,Income,6672.45,0,completed
T008707,U0111,2023-01-08,Nike,Shopping,81.75,1,completed
T008708,U0058,2023-09-04,AMC Theatres,Entertainment,221.84,1,completed
T008709,U0476,2023-09-13,AMC Theatres,Entertainment,267.99,1,completed
T008710,U0473,2023-09-27,Apple Store,Shopping,98.0,1,completed
T008711,U0473,2023-05-03,National Grid,Utilities,402.79,1,completed
T008712,U0368,2023-05-08,Lyft,Travel,34.56,1,completed
T008713,U0303,2024-01-26,One Medical,Healthcare,462.75,1,completed
T008714,U0390,2023-09-19,PayPal,Transfer,933.3,1,completed
T008715,U0183,2023-11-16,Steam,Entertainment,62.28,1,completed
T008716,U0266,2024-03-03,Con Edison,Utilities,435.67,1,completed
T008717,U0245,2024-10-29,Netflix,Entertainment,50.66,1,completed
T008718,U0499,2023-06-30,T-Mobile,Utilities,203.45,1,completed
T008719,U0204,2024-07-12,Starbucks,Food & Dining,434.35,1,completed
T008720,U0111,2024-07-15,Walgreens,Healthcare,98.78,1,completed
T008721,U0464,2024-06-03,National Grid,Utilities,368.43,1,completed
T008722,U0425,2024-03-19,Freelance Payment,Income,1068.42,0,completed
T008723,U0480,2023-03-12,Chipotle,Food & Dining,255.11,1,completed
T008724,U0421,2023-10-19,Uber,Travel,474.11,1,completed
T008725,U0408,2024-06-23,Marriott,Travel,391.31,1,completed
T008726,U0030,2023-09-26,PayPal,Transfer,1391.11,1,completed
T008727,U0397,2024-03-20,PayPal,Transfer,1672.31,1,completed
T008728,U0225,2024-06-12,Netflix,Entertainment,44.52,1,completed
T008729,U0263,2024-08-26,Airbnb,Travel,369.59,1,completed
T008730,U0228,2023-12-14,Chipotle,Food & Dining,5.36,1,completed
T008731,U0288,2024-08-04,Steam,Entertainment,57.75,1,completed
T008732,U0011,2024-02-27,One Medical,Healthcare,129.03,1,completed
T008733,U0311,2024-07-28,PayPal,Transfer,1387.07,1,completed
T008734,U0478,2023-08-28,Target,Shopping,463.07,1,completed
T008735,U0370,2024-10-12,Airbnb,Travel,244.72,1,completed
T008736,U0011,2023-03-18,Apple Store,Shopping,183.16,1,completed
T008737,U0226,2024-12-05,Uber,Travel,252.92,1,completed
T008738,U0344,2023-07-24,Delta Airlines,Travel,199.97,1,completed
T008739,U0144,2023-09-08,McDonalds,Food & Dining,252.82,1,completed
T008740,U0175,2024-04-10,Bank Transfer,Transfer,819.26,1,completed
T008741,U0435,2024-09-04,Zelle,Transfer,1988.31,1,completed
T008742,U0010,2024-12-03,Venmo Transfer,Income,2756.13,0,completed
T008743,U0249,2024-12-12,Chipotle,Food & Dining,17.08,1,completed
T008744,U0403,2024-07-03,Freelance Payment,Income,1521.76,0,completed
T008745,U0256,2024-09-16,AMC Theatres,Entertainment,317.58,1,completed
T008746,U0308,2023-08-17,T-Mobile,Utilities,471.0,1,failed
T008747,U0201,2024-04-03,Airbnb,Travel,323.83,1,completed
T008748,U0277,2024-08-08,One Medical,Healthcare,175.49,1,completed
T008749,U0355,2024-08-27,AMC Theatres,Entertainment,259.26,1,completed
T008750,U0373,2024-03-25,Delta Airlines,Travel,85.36,1,completed
T008751,U0399,2024-11-26,Employer Direct Deposit,Income,1598.48,0,completed
T008752,U0256,2023-02-23,Airbnb,Travel,409.16,1,completed
T008753,U0073,2024-11-26,Starbucks,Food & Dining,288.85,1,completed
T008754,U0014,2023-10-11,Starbucks,Food & Dining,352.47,1,completed
T008755,U0146,2023-01-01,Marriott,Travel,129.15,1,completed
T008756,U0239,2024-07-29,Delta Airlines,Travel,102.37,1,completed
T008757,U0444,2024-04-02,Cigna,Healthcare,155.17,1,completed
T008758,U0223,2024-04-04,Airbnb,Travel,273.18,1,failed
T008759,U0490,2023-03-13,Venmo Transfer,Income,4357.53,0,completed
T008760,U0210,2024-04-15,Lyft,Travel,484.49,1,completed
T008761,U0458,2024-09-17,Employer Direct Deposit,Income,7132.04,0,completed
T008762,U0087,2024-02-22,Target,Shopping,279.55,1,completed
T008763,U0462,2024-01-04,DoorDash,Food & Dining,386.76,1,completed
T008764,U0383,2024-07-15,Venmo Transfer,Income,2757.05,0,completed
T008765,U0173,2024-12-26,Freelance Payment,Income,2705.78,0,completed
T008766,U0079,2023-03-29,National Grid,Utilities,453.28,1,completed
T008767,U0276,2023-12-17,AT&T,Utilities,241.96,1,completed
T008768,U0434,2024-01-06,Bank Transfer,Transfer,1134.46,1,completed
T008769,U0465,2024-06-01,ZocDoc,Healthcare,118.39,1,completed
T008770,U0114,2023-10-26,AMC Theatres,Entertainment,157.4,1,completed
T008771,U0167,2024-09-26,Airbnb,Travel,443.57,1,completed
T008772,U0156,2023-10-03,Walgreens,Healthcare,134.96,1,completed
T008773,U0473,2024-05-23,National Grid,Utilities,320.93,1,completed
T008774,U0321,2023-06-27,Bank Transfer,Transfer,1243.34,1,completed
T008775,U0355,2023-04-22,Nike,Shopping,362.2,1,pending
T008776,U0387,2023-08-02,Cash App,Transfer,1532.83,1,completed
T008777,U0087,2024-06-04,McDonalds,Food & Dining,496.43,1,completed
T008778,U0150,2023-08-08,Chipotle,Food & Dining,246.44,1,completed
T008779,U0431,2024-09-17,Lyft,Travel,446.18,1,completed
T008780,U0354,2024-01-20,Uber Eats,Food & Dining,160.77,1,completed
T008781,U0221,2024-02-28,Uber Eats,Food & Dining,388.8,1,completed
T008782,U0241,2024-05-22,Venmo,Transfer,1698.97,1,completed
T008783,U0426,2023-07-31,ESPN+,Entertainment,339.85,1,completed
T008784,U0344,2023-06-20,CVS Pharmacy,Healthcare,338.77,1,completed
T008785,U0412,2024-01-03,Walgreens,Healthcare,451.09,1,completed
T008786,U0445,2024-04-04,Freelance Payment,Income,3551.09,0,completed
T008787,U0199,2024-01-23,Cigna,Healthcare,107.67,1,completed
T008788,U0304,2024-12-02,Amazon,Shopping,453.48,1,completed
T008789,U0337,2024-02-08,Chipotle,Food & Dining,31.54,1,completed
T008790,U0046,2023-08-04,National Grid,Utilities,262.64,1,completed
T008791,U0193,2023-02-22,CVS Pharmacy,Healthcare,286.98,1,completed
T008792,U0198,2024-01-24,DoorDash,Food & Dining,414.37,1,completed
T008793,U0101,2023-07-18,Walmart,Shopping,491.75,1,completed
T008794,U0180,2024-12-10,Employer Direct Deposit,Income,2151.67,0,completed
T008795,U0150,2024-09-07,National Grid,Utilities,232.59,1,completed
T008796,U0245,2023-08-07,Walmart,Shopping,116.61,1,completed
T008797,U0231,2024-04-07,Venmo Transfer,Income,3296.98,0,completed
T008798,U0148,2024-02-07,Con Edison,Utilities,393.08,1,completed
T008799,U0112,2023-07-04,Steam,Entertainment,210.12,1,completed
T008800,U0285,2024-07-13,ESPN+,Entertainment,80.39,1,completed
T008801,U0239,2024-02-14,Venmo Transfer,Income,3640.17,0,completed
T008802,U0286,2024-04-22,Apple Store,Shopping,379.38,1,completed
T008803,U0413,2023-04-21,Chipotle,Food & Dining,145.98,1,completed
T008804,U0335,2023-11-10,Employer Direct Deposit,Income,4685.1,0,completed
T008805,U0041,2024-02-04,Target,Shopping,62.23,1,completed
T008806,U0233,2024-09-19,AMC Theatres,Entertainment,30.15,1,completed
T008807,U0091,2024-09-07,Netflix,Entertainment,323.99,1,completed
T008808,U0358,2024-12-03,Netflix,Entertainment,83.34,1,completed
T008809,U0210,2023-12-05,ZocDoc,Healthcare,416.04,1,completed
T008810,U0269,2024-05-01,Starbucks,Food & Dining,94.4,1,completed
T008811,U0283,2023-09-13,PayPal,Transfer,133.65,1,completed
T008812,U0336,2024-04-02,Freelance Payment,Income,7044.63,0,failed
T008813,U0059,2024-10-24,Venmo,Transfer,1368.4,1,completed
T008814,U0062,2023-04-12,Chipotle,Food & Dining,119.6,1,completed
T008815,U0081,2024-05-13,Cash App,Transfer,1220.29,1,completed
T008816,U0133,2023-05-16,Spotify,Entertainment,137.11,1,completed
T008817,U0439,2024-04-24,PayPal,Transfer,177.54,1,completed
T008818,U0177,2024-04-07,Con Edison,Utilities,292.15,1,completed
T008819,U0500,2024-09-11,Delta Airlines,Travel,154.26,1,completed
T008820,U0326,2024-07-05,McDonalds,Food & Dining,353.02,1,completed
T008821,U0201,2023-07-28,ZocDoc,Healthcare,280.79,1,completed
T008822,U0498,2024-08-25,Lyft,Travel,224.54,1,completed
T008823,U0407,2024-11-22,Target,Shopping,195.55,1,completed
T008824,U0483,2024-09-10,Venmo Transfer,Income,7931.17,0,completed
T008825,U0122,2024-05-05,Uber Eats,Food & Dining,260.07,1,completed
T008826,U0378,2023-05-06,Walmart,Shopping,270.54,1,completed
T008827,U0060,2023-10-20,Uber Eats,Food & Dining,305.73,1,completed
T008828,U0438,2024-04-22,ZocDoc,Healthcare,140.86,1,completed
T008829,U0360,2024-01-06,PayPal,Transfer,614.31,1,completed
T008830,U0356,2024-07-28,Lyft,Travel,207.16,1,completed
T008831,U0298,2024-04-16,Con Edison,Utilities,413.95,1,completed
T008832,U0377,2023-02-26,Zelle,Transfer,923.62,1,failed
T008833,U0219,2023-05-07,ESPN+,Entertainment,465.93,1,completed
T008834,U0025,2024-04-04,McDonalds,Food & Dining,273.98,1,failed
T008835,U0093,2023-11-18,McDonalds,Food & Dining,208.12,1,pending
T008836,U0389,2024-07-27,Amazon,Shopping,326.78,1,completed
T008837,U0097,2024-04-15,Cash App,Transfer,20.84,1,completed
T008838,U0187,2023-04-19,Comcast,Utilities,97.31,1,completed
T008839,U0262,2024-10-04,ESPN+,Entertainment,88.32,1,completed
T008840,U0199,2024-05-04,Bank Transfer,Transfer,1389.39,1,completed
T008841,U0401,2023-04-05,Employer Direct Deposit,Income,6341.52,0,completed
T008842,U0193,2024-06-15,Venmo,Transfer,818.45,1,completed
T008843,U0202,2024-02-26,Bank Transfer,Transfer,158.6,1,pending
T008844,U0248,2024-02-06,ESPN+,Entertainment,105.4,1,completed
T008845,U0183,2023-07-22,Netflix,Entertainment,72.92,1,completed
T008846,U0362,2024-12-02,Uber,Travel,409.99,1,completed
T008847,U0183,2024-09-16,CVS Pharmacy,Healthcare,127.93,1,completed
T008848,U0413,2024-05-13,Cigna,Healthcare,227.35,1,completed
T008849,U0018,2023-11-01,AMC Theatres,Entertainment,135.97,1,pending
T008850,U0464,2024-07-30,Steam,Entertainment,325.62,1,completed
T008851,U0110,2024-10-30,Delta Airlines,Travel,233.61,1,completed
T008852,U0324,2024-12-18,Starbucks,Food & Dining,89.96,1,completed
T008853,U0063,2024-06-03,Steam,Entertainment,83.43,1,completed
T008854,U0079,2023-06-16,Uber Eats,Food & Dining,411.76,1,completed
T008855,U0408,2023-01-27,Freelance Payment,Income,3021.85,0,completed
T008856,U0184,2024-03-04,Venmo Transfer,Income,5190.68,0,completed
T008857,U0327,2023-06-23,Apple Store,Shopping,438.52,1,completed
T008858,U0416,2023-11-04,AT&T,Utilities,9.26,1,completed
T008859,U0094,2024-10-14,Walmart,Shopping,229.17,1,completed
T008860,U0164,2024-04-18,Walgreens,Healthcare,212.73,1,completed
T008861,U0376,2024-05-06,Target,Shopping,225.63,1,pending
T008862,U0430,2023-08-20,Spotify,Entertainment,121.03,1,completed
T008863,U0142,2023-01-21,Walgreens,Healthcare,48.65,1,completed
T008864,U0366,2024-02-08,National Grid,Utilities,481.65,1,completed
T008865,U0067,2024-01-08,Marriott,Travel,28.42,1,completed
T008866,U0259,2023-08-07,Amazon,Shopping,40.75,1,completed
T008867,U0337,2024-11-15,PayPal,Transfer,377.58,1,completed
T008868,U0223,2023-09-19,Airbnb,Travel,318.0,1,completed
T008869,U0098,2024-03-15,Con Edison,Utilities,374.39,1,completed
T008870,U0435,2024-07-08,McDonalds,Food & Dining,141.66,1,failed
T008871,U0208,2024-03-22,PayPal,Transfer,535.41,1,completed
T008872,U0390,2024-06-09,Apple Store,Shopping,309.59,1,completed
T008873,U0186,2024-11-26,Walmart,Shopping,106.66,1,completed
T008874,U0221,2024-10-17,Steam,Entertainment,132.55,1,completed
T008875,U0109,2024-06-29,Employer Direct Deposit,Income,5678.46,0,completed
T008876,U0038,2024-12-11,DoorDash,Food & Dining,494.89,1,completed
T008877,U0486,2023-10-18,ESPN+,Entertainment,484.48,1,completed
T008878,U0261,2023-09-08,Comcast,Utilities,370.01,1,completed
T008879,U0079,2024-11-19,DoorDash,Food & Dining,138.06,1,completed
T008880,U0148,2024-01-19,Comcast,Utilities,350.0,1,completed
T008881,U0370,2023-02-23,Uber,Travel,379.59,1,completed
T008882,U0480,2024-03-03,Con Edison,Utilities,356.78,1,completed
T008883,U0002,2024-09-23,DoorDash,Food & Dining,13.5,1,completed
T008884,U0013,2023-04-09,Employer Direct Deposit,Income,5369.65,0,completed
T008885,U0412,2024-04-10,T-Mobile,Utilities,110.83,1,completed
T008886,U0290,2023-01-02,AT&T,Utilities,117.55,1,completed
T008887,U0184,2023-11-13,One Medical,Healthcare,115.49,1,completed
T008888,U0096,2023-05-11,ZocDoc,Healthcare,274.43,1,completed
T008889,U0019,2023-03-04,CVS Pharmacy,Healthcare,293.06,1,completed
T008890,U0126,2024-08-11,Netflix,Entertainment,178.75,1,pending
T008891,U0410,2024-05-23,Bank Transfer,Transfer,501.01,1,completed
T008892,U0069,2024-08-18,AT&T,Utilities,15.43,1,completed
T008893,U0368,2023-07-10,Walgreens,Healthcare,373.51,1,completed
T008894,U0394,2023-01-26,Employer Direct Deposit,Income,7255.24,0,completed
T008895,U0469,2024-01-27,Con Edison,Utilities,409.84,1,completed
T008896,U0464,2024-05-24,Cigna,Healthcare,186.99,1,completed
T008897,U0089,2024-12-09,Bank Transfer,Transfer,454.89,1,failed
T008898,U0133,2023-09-06,ESPN+,Entertainment,301.98,1,completed
T008899,U0497,2023-01-31,Netflix,Entertainment,290.02,1,completed
T008900,U0416,2024-07-14,National Grid,Utilities,221.07,1,pending
T008901,U0150,2023-12-15,Uber Eats,Food & Dining,242.18,1,completed
T008902,U0158,2024-04-01,ESPN+,Entertainment,260.18,1,completed
T008903,U0215,2024-09-08,Apple Store,Shopping,282.1,1,completed
T008904,U0413,2024-10-12,One Medical,Healthcare,346.53,1,completed
T008905,U0197,2023-12-16,Zelle,Transfer,1740.83,1,completed
T008906,U0179,2024-10-17,National Grid,Utilities,234.94,1,completed
T008907,U0160,2023-04-12,Lyft,Travel,469.77,1,completed
T008908,U0214,2024-06-16,Zelle,Transfer,914.96,1,completed
T008909,U0103,2023-02-05,McDonalds,Food & Dining,243.85,1,completed
T008910,U0012,2023-09-16,Delta Airlines,Travel,201.39,1,completed
T008911,U0220,2023-10-22,DoorDash,Food & Dining,105.66,1,completed
T008912,U0048,2024-06-29,Freelance Payment,Income,2759.77,0,failed
T008913,U0128,2023-06-21,ESPN+,Entertainment,22.63,1,completed
T008914,U0068,2023-01-14,ZocDoc,Healthcare,341.67,1,completed
T008915,U0108,2024-05-10,Apple Store,Shopping,42.19,1,completed
T008916,U0467,2023-03-11,Starbucks,Food & Dining,92.08,1,completed
T008917,U0412,2023-07-04,Freelance Payment,Income,5272.97,0,failed
T008918,U0129,2024-09-25,Nike,Shopping,403.12,1,completed
T008919,U0475,2023-03-26,Lyft,Travel,489.44,1,completed
T008920,U0465,2024-11-09,Freelance Payment,Income,3942.07,0,completed
T008921,U0169,2024-12-12,DoorDash,Food & Dining,287.42,1,completed
T008922,U0230,2024-03-06,Zelle,Transfer,746.0,1,failed
T008923,U0178,2023-09-11,Uber Eats,Food & Dining,54.99,1,completed
T008924,U0297,2024-10-29,Netflix,Entertainment,4.57,1,completed
T008925,U0459,2023-08-15,Apple Store,Shopping,90.88,1,completed
T008926,U0127,2024-05-19,Starbucks,Food & Dining,149.01,1,completed
T008927,U0211,2024-12-29,Freelance Payment,Income,5870.14,0,completed
T008928,U0014,2024-01-22,Uber Eats,Food & Dining,14.05,1,completed
T008929,U0035,2024-02-12,Netflix,Entertainment,246.39,1,completed
T008930,U0024,2023-09-16,One Medical,Healthcare,492.78,1,completed
T008931,U0064,2023-02-19,DoorDash,Food & Dining,395.78,1,completed
